employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,awards_won_flag,training_score_bucket,education_encoded,tenure_ratio
53047,Finance,region_7,Master's & above,m,other,2,33,4.0,9,0,61,0,0,high,2,0.24324324324324326
6561,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,29,0.0,1,0,51,0,0,medium,1,0.02702702702702703
23963,Sales & Marketing,region_22,Bachelor's,m,referred,1,25,3.0,2,1,91,1,1,very_high,1,0.05405405405405406
16357,Sales & Marketing,region_23,Master's & above,m,other,1,39,5.0,11,0,50,0,0,medium,2,0.2972972972972973
66452,Sales & Marketing,region_2,Master's & above,f,other,1,38,5.0,9,0,47,0,0,medium,2,0.24324324324324326
30239,Procurement,region_26,Bachelor's,m,sourcing,1,38,3.0,3,0,72,0,0,high,1,0.08108108108108109
9439,Operations,region_7,Bachelor's,f,other,1,28,0.0,1,0,56,0,0,medium,1,0.02702702702702703
40367,Operations,region_22,Master's & above,m,other,1,38,4.0,4,0,63,0,0,high,2,0.10810810810810811
32798,Analytics,region_22,Bachelor's,m,sourcing,1,27,5.0,2,0,84,0,0,very_high,1,0.05405405405405406
60467,Operations,region_13,Master's & above,m,sourcing,1,41,5.0,19,0,60,0,0,medium,2,0.5135135135135135
50939,Procurement,region_31,Bachelor's,m,sourcing,2,28,3.0,4,0,63,0,0,high,1,0.10810810810810811
57982,Procurement,region_2,Below Secondary,f,other,1,22,3.0,2,0,67,0,0,high,0,0.05405405405405406
12968,Sales & Marketing,region_2,Master's & above,m,other,1,52,3.0,6,0,48,0,0,medium,2,0.16216216216216217
51587,Operations,region_2,Bachelor's,f,sourcing,1,33,5.0,7,0,61,0,0,high,1,0.1891891891891892
28137,Analytics,region_22,Bachelor's,m,other,1,26,0.0,1,0,79,0,0,high,1,0.02702702702702703
28804,Procurement,region_7,Bachelor's,m,other,4,32,4.0,4,0,69,0,0,high,1,0.10810810810810811
64146,Sales & Marketing,region_2,Bachelor's,f,other,1,30,3.0,4,0,50,0,0,medium,1,0.10810810810810811
7433,Legal,region_2,Below Secondary,f,other,1,25,3.0,2,0,54,0,0,medium,0,0.05405405405405406
68320,Procurement,region_2,Master's & above,m,other,2,37,3.0,8,0,68,0,0,high,2,0.21621621621621623
47412,Analytics,region_17,Bachelor's,m,other,1,29,0.0,1,0,90,0,0,very_high,1,0.02702702702702703
58079,Procurement,region_7,Bachelor's,f,other,1,36,5.0,10,0,70,1,0,high,1,0.2702702702702703
38802,Sales & Marketing,region_22,Bachelor's,m,other,1,39,5.0,9,0,50,0,0,medium,1,0.24324324324324326
66060,Technology,region_13,Bachelor's,f,other,1,29,1.0,2,0,80,0,0,high,1,0.05405405405405406
3768,Sales & Marketing,region_11,Master's & above,m,sourcing,1,33,4.0,2,0,52,0,0,medium,2,0.05405405405405406
48094,Procurement,region_2,Bachelor's,f,other,1,35,5.0,8,0,71,0,0,high,1,0.21621621621621623
71596,Operations,region_15,Bachelor's,m,other,1,32,2.0,2,0,61,0,0,high,1,0.05405405405405406
51799,Analytics,region_2,Bachelor's,m,other,1,27,5.0,4,0,87,0,0,very_high,1,0.10810810810810811
18174,Sales & Marketing,region_28,Master's & above,f,other,1,33,3.0,8,0,52,0,0,medium,2,0.21621621621621623
38642,Sales & Marketing,region_4,Bachelor's,m,other,1,26,5.0,3,0,47,0,0,medium,1,0.08108108108108109
64779,Technology,region_12,Bachelor's,f,sourcing,1,34,5.0,10,0,82,1,0,very_high,1,0.2702702702702703
28726,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,39,1.0,8,0,50,0,0,medium,1,0.21621621621621623
36590,Sales & Marketing,region_7,Master's & above,m,other,1,38,1.0,7,0,55,0,0,medium,2,0.1891891891891892
52315,Technology,region_15,Bachelor's,m,sourcing,1,44,3.0,14,0,77,0,0,high,1,0.3783783783783784
71019,Operations,region_7,Bachelor's,f,other,1,39,5.0,3,0,65,0,0,high,1,0.08108108108108109
12086,Legal,region_2,Bachelor's,f,other,1,39,5.0,6,0,65,0,0,high,1,0.16216216216216217
36222,Sales & Marketing,region_2,Bachelor's,f,other,2,25,0.0,1,0,50,0,0,medium,1,0.02702702702702703
20948,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,2.0,7,0,52,0,0,medium,1,0.1891891891891892
53438,Technology,region_16,Bachelor's,m,other,1,29,1.0,7,0,82,0,0,very_high,1,0.1891891891891892
59430,Operations,region_2,Bachelor's,f,other,2,52,3.0,2,0,63,0,0,high,1,0.05405405405405406
22306,Procurement,region_4,Bachelor's,f,other,1,29,5.0,3,0,71,0,0,high,1,0.08108108108108109
71239,Operations,region_22,Bachelor's,f,other,1,29,0.0,1,0,55,0,0,medium,1,0.02702702702702703
45861,Finance,region_32,Bachelor's,m,other,2,27,4.0,4,0,56,0,0,medium,1,0.10810810810810811
8381,Technology,region_20,Bachelor's,m,sourcing,1,27,0.0,1,0,79,0,0,high,1,0.02702702702702703
4186,Sales & Marketing,region_22,Master's & above,m,other,1,57,1.0,12,0,52,0,0,medium,2,0.32432432432432434
34094,Technology,region_26,Bachelor's,m,other,1,40,4.0,5,0,78,0,0,high,1,0.13513513513513514
74177,Sales & Marketing,region_13,Bachelor's,m,other,1,52,2.0,3,0,52,0,0,medium,1,0.08108108108108109
45688,Procurement,region_22,Bachelor's,m,other,3,30,4.0,4,0,71,0,0,high,1,0.10810810810810811
63908,Technology,region_7,Master's & above,m,sourcing,1,45,4.0,5,0,80,0,0,high,2,0.13513513513513514
34379,HR,region_3,Master's & above,m,sourcing,1,32,2.0,7,0,48,0,0,medium,2,0.1891891891891892
28095,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,5.0,7,0,48,0,0,medium,1,0.1891891891891892
67565,Sales & Marketing,region_2,Master's & above,f,other,1,36,4.0,7,0,63,1,0,high,2,0.1891891891891892
18272,Sales & Marketing,region_27,Bachelor's,f,other,2,32,5.0,4,0,47,0,0,medium,1,0.10810810810810811
31293,HR,region_21,Bachelor's,m,other,1,31,2.0,5,0,50,0,0,medium,1,0.13513513513513514
71858,Analytics,region_2,Bachelor's,m,sourcing,2,45,3.0,15,0,85,0,0,very_high,1,0.40540540540540543
70101,Sales & Marketing,region_7,Master's & above,m,sourcing,1,37,3.0,4,0,50,0,0,medium,2,0.10810810810810811
63436,Analytics,region_4,Bachelor's,m,other,4,27,5.0,6,0,85,0,0,very_high,1,0.16216216216216217
73399,Technology,region_7,Bachelor's,f,sourcing,1,34,3.0,7,0,81,0,0,very_high,1,0.1891891891891892
26250,Sales & Marketing,region_32,Bachelor's,m,other,1,43,4.0,14,0,52,0,0,medium,1,0.3783783783783784
71443,Finance,region_6,Bachelor's,m,other,1,29,0.0,1,0,60,0,0,medium,1,0.02702702702702703
46190,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,1.0,16,0,52,0,0,medium,1,0.43243243243243246
72903,Operations,region_31,Bachelor's,m,other,1,32,4.0,4,0,58,1,0,medium,1,0.10810810810810811
4401,Analytics,region_2,Bachelor's,m,other,1,33,3.0,2,0,85,0,0,very_high,1,0.05405405405405406
38855,Sales & Marketing,region_27,Bachelor's,m,other,1,41,2.0,5,0,50,0,0,medium,1,0.13513513513513514
27071,Operations,region_15,Bachelor's,f,other,1,60,5.0,18,0,60,0,0,medium,1,0.4864864864864865
76194,Operations,region_2,Bachelor's,f,other,2,29,0.0,1,0,62,0,0,high,1,0.02702702702702703
76299,Sales & Marketing,region_2,Master's & above,m,other,2,38,3.0,2,0,45,0,0,medium,2,0.05405405405405406
40400,Operations,region_2,Bachelor's,m,sourcing,1,37,5.0,8,0,89,1,0,very_high,1,0.21621621621621623
77209,Finance,region_32,Bachelor's,m,sourcing,1,27,4.0,3,0,59,0,0,medium,1,0.08108108108108109
4572,HR,region_22,Master's & above,f,other,1,33,5.0,7,0,50,0,0,medium,2,0.1891891891891892
33801,Sales & Marketing,region_27,Bachelor's,m,other,1,32,4.0,6,0,47,0,0,medium,1,0.16216216216216217
75079,Operations,region_2,Bachelor's,f,sourcing,1,24,4.0,2,0,62,0,0,high,1,0.05405405405405406
70569,Sales & Marketing,region_7,Master's & above,m,other,2,36,1.0,3,0,46,0,0,medium,2,0.08108108108108109
26399,Technology,region_7,Bachelor's,m,other,3,30,4.0,3,0,75,0,0,high,1,0.08108108108108109
13938,Procurement,region_2,Below Secondary,m,other,1,22,0.0,1,0,74,0,0,high,0,0.02702702702702703
68816,Procurement,region_27,Master's & above,f,sourcing,1,35,5.0,3,0,67,1,0,high,2,0.08108108108108109
40632,Operations,region_22,Bachelor's,m,sourcing,1,33,3.0,7,1,66,1,1,high,1,0.1891891891891892
19937,Technology,region_13,Bachelor's,m,sourcing,1,26,4.0,4,0,76,0,0,high,1,0.10810810810810811
14882,Technology,region_22,Bachelor's,f,other,1,28,3.0,4,0,81,0,0,very_high,1,0.10810810810810811
28604,Procurement,region_22,Bachelor's,m,other,1,31,2.0,7,0,68,0,0,high,1,0.1891891891891892
71069,Sales & Marketing,region_21,Master's & above,m,other,1,35,4.0,7,0,41,0,0,medium,2,0.1891891891891892
34818,Procurement,region_2,Below Secondary,f,other,1,26,3.0,5,0,71,0,0,high,0,0.13513513513513514
5894,Sales & Marketing,region_7,Master's & above,m,sourcing,1,35,4.0,8,0,48,0,0,medium,2,0.21621621621621623
31412,Procurement,region_2,Bachelor's,f,sourcing,2,36,4.0,2,0,70,0,0,high,1,0.05405405405405406
26758,Operations,region_15,Bachelor's,m,other,1,34,3.0,7,0,55,0,0,medium,1,0.1891891891891892
17573,Procurement,region_16,Bachelor's,m,other,1,32,3.0,6,0,67,0,0,high,1,0.16216216216216217
45110,Operations,region_15,Master's & above,m,other,1,38,2.0,10,0,61,0,0,high,2,0.2702702702702703
47502,Operations,region_15,Bachelor's,f,sourcing,1,33,4.0,6,0,63,0,0,high,1,0.16216216216216217
27366,Technology,region_30,Bachelor's,m,other,1,34,5.0,8,0,80,1,0,high,1,0.21621621621621623
47456,Sales & Marketing,region_9,Bachelor's,m,other,1,31,0.0,1,0,51,0,0,medium,1,0.02702702702702703
9462,Sales & Marketing,region_15,Bachelor's,m,other,1,38,2.0,6,0,50,0,0,medium,1,0.16216216216216217
8992,Procurement,region_27,Bachelor's,f,sourcing,1,34,3.0,7,0,71,0,0,high,1,0.1891891891891892
966,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,3.0,13,0,53,0,0,medium,1,0.35135135135135137
63581,Sales & Marketing,region_2,Bachelor's,m,other,1,27,3.0,4,0,48,0,0,medium,1,0.10810810810810811
13104,Sales & Marketing,region_2,Bachelor's,m,other,1,22,0.0,1,0,51,0,0,medium,1,0.02702702702702703
28721,Finance,region_7,Bachelor's,m,sourcing,1,28,5.0,3,1,90,1,1,very_high,1,0.08108108108108109
46874,Sales & Marketing,region_27,Bachelor's,m,other,1,26,5.0,3,0,46,0,0,medium,1,0.08108108108108109
52584,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,30,4.0,6,0,49,0,0,medium,1,0.16216216216216217
32643,Analytics,region_26,Bachelor's,m,sourcing,1,28,3.0,2,0,84,0,0,very_high,1,0.05405405405405406
40694,Sales & Marketing,region_30,Bachelor's,m,other,2,31,5.0,5,1,51,0,1,medium,1,0.13513513513513514
11329,Operations,region_19,Bachelor's,m,other,1,36,5.0,4,0,60,1,0,medium,1,0.10810810810810811
58758,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,27,3.0,4,0,52,0,0,medium,1,0.10810810810810811
44053,Legal,region_2,Bachelor's,f,sourcing,1,35,4.0,4,1,62,0,1,high,1,0.10810810810810811
29984,Sales & Marketing,region_2,Master's & above,m,sourcing,1,58,3.0,32,0,52,1,0,medium,2,0.8648648648648649
52533,Analytics,region_34,Bachelor's,m,other,1,27,1.0,2,0,85,0,0,very_high,1,0.05405405405405406
67996,HR,region_4,Bachelor's,m,other,1,40,4.0,7,0,53,0,0,medium,1,0.1891891891891892
46307,Analytics,region_22,Bachelor's,m,other,2,29,5.0,3,0,83,0,0,very_high,1,0.08108108108108109
64007,HR,region_7,Bachelor's,f,sourcing,1,28,0.0,1,0,45,0,0,medium,1,0.02702702702702703
43650,R&D,region_31,Master's & above,m,sourcing,2,32,3.0,6,0,88,0,0,very_high,2,0.16216216216216217
73278,Sales & Marketing,region_2,Master's & above,f,other,1,43,2.0,12,0,49,0,0,medium,2,0.32432432432432434
63184,Operations,region_22,Master's & above,f,other,1,33,5.0,5,0,76,1,0,high,2,0.13513513513513514
43230,Sales & Marketing,region_22,Master's & above,m,other,1,43,5.0,14,0,46,0,0,medium,2,0.3783783783783784
18530,Analytics,region_15,Bachelor's,m,sourcing,1,29,4.0,3,0,88,0,0,very_high,1,0.08108108108108109
43971,Sales & Marketing,region_11,Bachelor's,m,other,1,32,3.0,2,1,53,0,1,medium,1,0.05405405405405406
39299,HR,region_7,Bachelor's,m,other,1,34,2.0,9,0,52,0,0,medium,1,0.24324324324324326
47600,Sales & Marketing,region_1,Master's & above,m,other,1,35,5.0,8,0,65,1,0,high,2,0.21621621621621623
61811,Finance,region_11,Master's & above,m,other,1,32,1.0,3,0,61,0,0,high,2,0.08108108108108109
48292,Procurement,region_4,Master's & above,f,sourcing,1,36,5.0,9,0,69,0,0,high,2,0.24324324324324326
71374,HR,region_7,Bachelor's,f,other,1,37,1.0,5,0,45,0,0,medium,1,0.13513513513513514
27262,Finance,region_22,Master's & above,m,other,1,39,3.0,10,0,62,0,0,high,2,0.2702702702702703
70508,HR,region_2,Bachelor's,f,sourcing,1,33,3.0,7,0,50,0,0,medium,1,0.1891891891891892
63842,Legal,region_2,Master's & above,m,sourcing,1,40,3.0,9,0,63,0,0,high,2,0.24324324324324326
3613,Sales & Marketing,region_7,Bachelor's,m,other,1,24,0.0,1,0,48,0,0,medium,1,0.02702702702702703
26338,Operations,region_21,Master's & above,m,other,2,47,4.0,6,0,59,0,0,medium,2,0.16216216216216217
14827,Analytics,region_24,Bachelor's,m,other,1,34,2.0,2,0,85,0,0,very_high,1,0.05405405405405406
19366,Sales & Marketing,region_26,Bachelor's,m,other,2,39,3.0,5,0,52,0,0,medium,1,0.13513513513513514
9841,Technology,region_2,Bachelor's,m,other,1,33,4.0,6,0,75,0,0,high,1,0.16216216216216217
10597,HR,region_2,Master's & above,m,other,1,41,5.0,10,0,97,1,0,very_high,2,0.2702702702702703
6442,Operations,region_4,Master's & above,m,other,1,49,4.0,6,0,60,0,0,medium,2,0.16216216216216217
26998,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,34,3.0,10,0,51,0,0,medium,1,0.2702702702702703
7369,Finance,region_7,Bachelor's,m,other,1,29,2.0,6,0,92,1,0,very_high,1,0.16216216216216217
57575,Sales & Marketing,region_22,Bachelor's,m,other,1,28,1.0,3,0,50,0,0,medium,1,0.08108108108108109
75376,Sales & Marketing,region_2,Bachelor's,m,other,1,23,5.0,2,0,46,1,0,medium,1,0.05405405405405406
55610,Operations,region_22,Master's & above,m,sourcing,1,52,3.0,12,0,55,0,0,medium,2,0.32432432432432434
36662,Procurement,region_16,Bachelor's,m,other,3,31,1.0,3,0,69,0,0,high,1,0.08108108108108109
15408,Analytics,region_15,Master's & above,m,other,2,31,5.0,5,0,84,0,0,very_high,2,0.13513513513513514
45060,Technology,region_23,Master's & above,f,sourcing,2,33,5.0,4,0,81,0,0,very_high,2,0.10810810810810811
76754,Operations,region_15,Master's & above,f,sourcing,1,45,4.0,14,0,62,0,0,high,2,0.3783783783783784
64748,Sales & Marketing,region_8,Master's & above,m,other,1,32,5.0,5,0,47,0,0,medium,2,0.13513513513513514
74358,Operations,region_20,Bachelor's,m,sourcing,2,28,0.0,1,0,61,0,0,high,1,0.02702702702702703
31084,HR,region_22,Bachelor's,m,other,2,30,2.0,4,0,49,0,0,medium,1,0.10810810810810811
71791,Sales & Marketing,region_1,Bachelor's,m,other,1,36,2.0,7,0,52,0,0,medium,1,0.1891891891891892
37376,Analytics,region_22,Bachelor's,f,sourcing,1,25,3.0,2,0,86,0,0,very_high,1,0.05405405405405406
16681,Analytics,region_2,Master's & above,m,other,3,54,5.0,6,0,85,0,0,very_high,2,0.16216216216216217
76786,Operations,region_13,Bachelor's,m,other,1,26,4.0,2,0,59,0,0,medium,1,0.05405405405405406
6461,Technology,region_16,Bachelor's,m,other,1,33,3.0,7,0,79,1,0,high,1,0.1891891891891892
52242,Technology,region_2,Bachelor's,m,sourcing,3,56,3.0,18,0,75,0,0,high,1,0.4864864864864865
16577,Analytics,region_13,Master's & above,m,other,1,49,5.0,3,0,89,1,0,very_high,2,0.08108108108108109
31138,Operations,region_27,Bachelor's,f,sourcing,1,40,5.0,7,0,56,0,0,medium,1,0.1891891891891892
53299,Sales & Marketing,region_26,Bachelor's,f,other,1,28,3.0,3,0,51,0,0,medium,1,0.08108108108108109
67763,Technology,region_2,Master's & above,f,sourcing,1,49,2.0,7,0,81,0,0,very_high,2,0.1891891891891892
56848,Procurement,region_10,Master's & above,f,other,1,32,3.0,6,0,70,0,0,high,2,0.16216216216216217
52471,Legal,region_22,Bachelor's,m,referred,1,28,4.0,4,0,73,1,0,high,1,0.10810810810810811
76731,Finance,region_2,Bachelor's,f,sourcing,1,38,4.0,9,0,59,0,0,medium,1,0.24324324324324326
42545,Sales & Marketing,region_25,Master's & above,m,other,1,40,1.0,9,0,50,0,0,medium,2,0.24324324324324326
9664,R&D,region_22,Bachelor's,m,other,1,33,3.0,6,0,83,0,0,very_high,1,0.16216216216216217
63755,Technology,region_26,Bachelor's,m,other,1,31,0.0,1,0,74,0,0,high,1,0.02702702702702703
39265,Operations,region_4,Bachelor's,f,other,1,27,5.0,4,0,58,1,0,medium,1,0.10810810810810811
18197,Technology,region_2,Bachelor's,m,other,1,40,3.0,11,0,76,0,0,high,1,0.2972972972972973
48509,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,27,5.0,3,0,50,0,0,medium,1,0.08108108108108109
9380,Sales & Marketing,region_2,Bachelor's,f,other,1,45,4.0,4,0,47,0,0,medium,1,0.10810810810810811
66065,Analytics,region_7,Bachelor's,m,other,2,39,3.0,10,0,85,0,0,very_high,1,0.2702702702702703
71947,Finance,region_8,Master's & above,m,other,1,33,3.0,7,0,63,0,0,high,2,0.1891891891891892
24096,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,35,3.0,3,0,44,0,0,medium,1,0.08108108108108109
68927,Operations,region_13,Master's & above,f,other,1,51,5.0,3,0,74,1,0,high,2,0.08108108108108109
2955,Procurement,region_10,Bachelor's,m,sourcing,2,31,4.0,3,0,72,0,0,high,1,0.08108108108108109
60286,Technology,region_7,Bachelor's,m,sourcing,1,31,2.0,5,0,81,0,0,very_high,1,0.13513513513513514
76651,Technology,region_2,Bachelor's,f,other,1,40,2.0,5,0,80,0,0,high,1,0.13513513513513514
74053,Operations,region_5,Bachelor's,m,other,1,29,4.0,5,0,63,0,0,high,1,0.13513513513513514
40950,Technology,region_26,Bachelor's,f,sourcing,1,29,4.0,6,0,80,0,0,high,1,0.16216216216216217
41720,Operations,region_2,Bachelor's,m,other,2,38,5.0,10,0,58,1,0,medium,1,0.2702702702702703
13771,Sales & Marketing,region_13,Master's & above,m,other,1,31,3.0,6,0,48,0,0,medium,2,0.16216216216216217
12625,Technology,region_13,Bachelor's,m,other,1,54,4.0,22,0,73,0,0,high,1,0.5945945945945946
9242,Technology,region_26,Bachelor's,f,sourcing,1,26,3.0,2,0,80,0,0,high,1,0.05405405405405406
75361,Operations,region_22,Bachelor's,m,sourcing,1,41,3.0,7,0,70,0,0,high,1,0.1891891891891892
54646,Operations,region_12,Bachelor's,m,other,1,40,4.0,11,0,61,0,0,high,1,0.2972972972972973
48220,Analytics,region_20,Bachelor's,m,other,2,43,5.0,20,0,84,0,0,very_high,1,0.5405405405405406
40305,Analytics,region_11,Bachelor's,m,other,1,25,3.0,2,0,83,0,0,very_high,1,0.05405405405405406
14951,Operations,region_15,Bachelor's,f,other,1,36,1.0,3,0,58,0,0,medium,1,0.08108108108108109
25531,Operations,region_22,Master's & above,m,other,2,33,4.0,4,0,61,0,0,high,2,0.10810810810810811
58166,Operations,region_19,Bachelor's,m,sourcing,1,34,2.0,2,0,59,0,0,medium,1,0.05405405405405406
76386,Technology,region_2,Bachelor's,m,other,1,42,3.0,5,0,84,0,0,very_high,1,0.13513513513513514
20559,Procurement,region_2,Bachelor's,f,sourcing,1,56,5.0,5,0,68,0,0,high,1,0.13513513513513514
68509,Legal,region_2,Bachelor's,m,sourcing,1,34,5.0,7,0,62,0,0,high,1,0.1891891891891892
46096,Sales & Marketing,region_27,Bachelor's,m,other,1,27,4.0,3,0,48,1,0,medium,1,0.08108108108108109
77086,Sales & Marketing,region_2,Bachelor's,m,other,1,45,1.0,2,0,50,0,0,medium,1,0.05405405405405406
73078,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,2.0,2,0,49,0,0,medium,1,0.05405405405405406
13289,Sales & Marketing,region_7,Bachelor's,f,other,1,35,3.0,9,0,44,1,0,medium,1,0.24324324324324326
70971,Sales & Marketing,region_16,Master's & above,m,other,1,41,1.0,8,0,48,0,0,medium,2,0.21621621621621623
47244,Analytics,region_31,Bachelor's,m,sourcing,1,27,3.0,4,0,81,0,0,very_high,1,0.10810810810810811
14142,Operations,region_7,Bachelor's,f,sourcing,1,35,3.0,5,0,55,0,0,medium,1,0.13513513513513514
41732,Sales & Marketing,region_9,Bachelor's,m,other,1,31,3.0,6,0,54,0,0,medium,1,0.16216216216216217
45286,Sales & Marketing,region_2,Bachelor's,f,other,2,42,1.0,5,0,47,0,0,medium,1,0.13513513513513514
25072,Procurement,region_30,Bachelor's,m,other,1,35,3.0,2,1,70,0,1,high,1,0.05405405405405406
69841,Procurement,region_31,Master's & above,f,other,1,32,4.0,5,0,68,0,0,high,2,0.13513513513513514
814,Operations,region_33,Master's & above,m,other,1,40,3.0,13,0,57,0,0,medium,2,0.35135135135135137
31352,Sales & Marketing,region_26,Bachelor's,m,other,2,27,0.0,1,0,48,0,0,medium,1,0.02702702702702703
5569,Technology,region_11,Bachelor's,f,other,1,29,0.0,1,0,82,0,0,very_high,1,0.02702702702702703
41153,HR,region_7,Bachelor's,f,other,1,32,2.0,9,0,47,0,0,medium,1,0.24324324324324326
68437,Operations,region_13,Bachelor's,m,sourcing,1,34,3.0,10,0,62,0,0,high,1,0.2702702702702703
57086,Procurement,region_2,Master's & above,m,other,1,58,3.0,17,0,70,1,0,high,2,0.4594594594594595
5616,Analytics,region_26,Bachelor's,m,other,1,26,5.0,2,0,83,0,0,very_high,1,0.05405405405405406
15806,HR,region_2,Master's & above,f,sourcing,1,51,3.0,16,0,51,0,0,medium,2,0.43243243243243246
45322,Analytics,region_4,Bachelor's,m,sourcing,1,30,3.0,3,0,81,0,0,very_high,1,0.08108108108108109
41237,Operations,region_4,Master's & above,m,sourcing,1,40,3.0,5,0,63,0,0,high,2,0.13513513513513514
62589,Sales & Marketing,region_14,Bachelor's,f,other,1,30,3.0,5,0,50,0,0,medium,1,0.13513513513513514
46478,Procurement,region_23,Master's & above,f,sourcing,1,40,1.0,11,0,68,0,0,high,2,0.2972972972972973
40461,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,4.0,7,0,52,0,0,medium,2,0.1891891891891892
12722,Legal,region_7,Master's & above,m,sourcing,1,40,3.0,10,0,57,0,0,medium,2,0.2702702702702703
5789,Analytics,region_23,Bachelor's,m,other,1,27,5.0,3,0,82,0,0,very_high,1,0.08108108108108109
18627,Analytics,region_4,Bachelor's,m,other,2,29,3.0,4,0,86,0,0,very_high,1,0.10810810810810811
72068,Procurement,region_15,Bachelor's,m,other,1,32,5.0,3,0,70,0,0,high,1,0.08108108108108109
